timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
128842864,0.634769,2.223,88.5852,0.0389008,-0.00887495,0.991761,-0.112059,-0.013713,-0.0658542,-0.0249356,0.127185,0.131294,0.5,4.7,0,12178,49.253,26.029,12820.1
128943262,0.634769,2.223,88.5793,0.0369687,-0.00900801,0.991654,-0.109397,-0.0176165,-0.0596835,-0.0973119,-0.0252067,0.125373,0.5,4.7,0,12178,49.253,26.029,12820.1
129043655,0.634769,2.223,88.5845,0.0394776,-0.0104363,0.990701,-0.0909457,-0.030376,-0.0563141,-0.067927,-0.170688,0.00574208,0.5,4.7,0,12178,49.253,26.029,12820.1
129144088,0.634769,2.223,88.5931,0.143625,-0.0177354,0.987762,-0.0927554,-0.0240055,-0.0223191,0.0357605,0.264495,0.213118,0.5,4.7,0,12178,49.253,26.029,12820.1
129244452,0.634769,2.223,88.594,0.291824,-0.0333325,0.986383,-0.20872,0.0831079,-0.070909,0.306339,1.86881,-0.18676,0.5,4.7,0,12178,49.253,26.029,12820.1
129344823,0.634769,2.223,88.5984,0.375753,-0.0418161,0.984533,-0.434835,0.269783,-0.0756613,0.324951,2.83814,1.23032,0.5,4.7,0,12134,49.242,25.855,12731.5
129445186,0.634769,2.223,88.6033,0.428854,-0.0468302,0.982773,-0.730425,0.508428,-0.0745769,0.314214,3.62054,1.30579,0.5,4.7,0,12134,49.242,25.855,12731.5
129545525,0.634769,2.223,88.6159,0.446598,-0.0498786,0.981953,-1.04622,0.757971,-0.0746969,0.258278,3.51804,2.08074,0.5,4.7,0,12134,49.242,25.855,12731.5
129645867,0.634769,2.223,88.6294,0.447342,-0.0511319,0.981872,-1.37102,1.03174,-0.0645149,0.381358,3.71563,1.82839,0.5,4.7,0,12134,49.242,25.855,12731.5
129746180,0.634769,2.223,88.6715,0.442711,-0.0511639,0.981613,-1.68434,1.30113,-0.0670314,0.407993,3.77074,1.55907,0.5,4.7,0,12134,49.242,25.855,12731.5
129846600,0.634769,2.223,88.6838,0.43455,-0.0517197,0.981197,-1.98654,1.5546,-0.0810692,0.321057,3.54064,1.49479,1.6,-3.2,0,12134,49.242,25.855,12731.5
129946899,0.634769,2.223,88.7079,0.401223,-0.0543078,0.985099,-2.28552,1.80818,-0.0766829,0.361374,3.66729,1.04613,1.6,-3.2,0,12134,49.242,25.855,12731.5
130047250,0.634769,2.223,88.7331,0.139975,-0.0701494,0.998245,-2.52461,2.03794,-0.0381626,0.444424,2.6285,1.17706,1.6,-3.2,0,12134,49.242,25.855,12731.5
130147594,0.634769,2.223,88.7562,-0.189552,-0.0802389,1.00475,-2.45742,2.08637,-0.00621066,0.555532,-0.94453,0.0814552,1.6,-3.2,0,12134,49.242,25.855,12731.5
130247936,0.634769,2.223,88.7762,-0.367988,-0.0876679,1.00857,-2.12331,1.97379,-0.080138,0.686057,-3.66253,0.361406,1.6,-3.2,0,12134,49.242,25.855,12731.5
130348395,0.634769,2.223,88.7869,-0.455838,-0.089259,1.0102,-1.67885,1.79813,-0.155146,0.763806,-4.75732,1.37722,1.6,-3.2,0,12134,49.242,25.855,12731.5
130450543,0.634769,2.223,88.8113,-0.484433,-0.0861804,1.00826,-1.15796,1.56855,-0.186701,0.678107,-5.34009,1.80038,1.6,-3.2,0,12134,49.236,25.765,12685.7
130555980,0.634769,2.223,88.8312,-0.482203,-0.0802532,1.00445,-0.614534,1.32208,-0.221182,0.617013,-5.17665,2.53259,1.6,-3.2,0,12134,49.236,25.765,12685.7
