timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
683445595,0.63477,2.223,114.614,-0.0474962,0.0534952,0.944294,0.0070623,0.0227931,0.00231524,0.0282898,0.0526834,-0.0210093,0,-3.2,0,11895,49.176,23.787,11697.5
683546111,0.63477,2.223,114.61,-0.0482247,0.0516498,0.944516,-0.00470021,0.0166381,0.000711162,-0.0926825,0.0430458,0.103195,0,-3.2,0,11895,49.176,23.787,11697.5
683646518,0.63477,2.223,114.609,-0.0547108,0.0486927,0.945737,-0.00973603,0.00816738,0.00499003,-0.0632256,0.0333939,0.10355,0,-3.2,0,11895,49.176,23.787,11697.5
683746879,0.63477,2.223,114.609,-0.154862,0.0398599,0.941787,-0.00721613,-0.000488099,0.0405886,0.0113672,-0.321058,-0.110861,0,-3.2,0,11895,49.176,23.787,11697.5
683847227,0.63477,2.223,114.605,-0.298232,0.0315839,0.939934,0.12031,-0.0858144,-0.0101382,0.109974,-1.76143,-0.0370795,0,-3.2,0,11895,49.151,24.089,11840
683948955,0.63477,2.223,114.593,-0.384152,0.0295655,0.939887,0.360558,-0.242104,-0.0425594,0.201294,-2.74634,0.987151,0,-3.2,0,11895,49.151,24.089,11840
684050882,0.63477,2.223,114.584,-0.434016,0.0322355,0.938861,0.674395,-0.458643,-0.0361073,0.123374,-3.35928,1.75032,0,-3.2,0,11895,49.151,24.089,11840
684151332,0.63477,2.223,114.576,-0.446394,0.0368488,0.937451,1.01449,-0.695062,-0.0231903,0.160302,-3.50961,2.16666,0,-3.2,0,11895,49.151,24.089,11840
684252898,0.63477,2.223,114.558,-0.432497,0.0438735,0.935898,1.35214,-0.932104,-0.0122233,0.15371,-3.57859,1.96115,0,-3.2,0,11895,49.151,24.089,11840
684353208,0.63477,2.223,114.544,-0.384676,0.0483667,0.935582,1.66419,-1.16577,0.00653112,0.0486801,-3.25907,1.8452,0,-3.2,0,11895,49.151,24.089,11840
684453593,0.63477,2.223,114.553,-0.332354,0.0514959,0.935949,1.92258,-1.36566,0.0373385,-0.00447346,-2.88438,1.13408,0,-3.2,0,11895,49.151,24.089,11840
684553914,0.63477,2.223,114.565,-0.283,0.0546117,0.935853,2.12606,-1.53083,0.0486499,-0.0455812,-2.35973,0.591463,0,-3.2,0,11895,49.151,24.089,11840
684654203,0.63477,2.223,114.571,-0.240179,0.0547471,0.936489,2.27976,-1.67014,0.0517699,-0.160767,-1.78255,0.507322,0,-3.2,0,11895,49.151,24.089,11840
684754573,0.63477,2.223,114.576,-0.205922,0.0531757,0.937786,2.39766,-1.77947,0.0595515,-0.179047,-1.25267,0.448338,0,-3.2,0,11895,49.151,24.089,11840
684854916,0.63477,2.223,114.591,-0.179482,0.0504122,0.938837,2.49,-1.85911,0.0517324,-0.0638388,-1.00102,0.0535153,0,-3.2,0,11895,49.147,24.089,11839
684955271,0.63477,2.223,114.604,-0.15452,0.0451869,0.940677,2.55899,-1.92541,0.0524957,-0.103966,-0.738901,0.121958,0,-3.2,0,11895,49.147,24.089,11839
685055628,0.63477,2.223,114.616,-0.134566,0.0402353,0.942383,2.60836,-1.97174,0.0566813,-0.0457289,-0.545313,0.0135107,0,-3.2,0,11895,49.147,24.089,11839
685155978,0.63477,2.223,114.624,-0.120906,0.0377455,0.942679,2.6428,-2.00394,0.0521904,-0.0248319,-0.42222,-0.0443757,0,-3.2,0,11895,49.147,24.089,11839
685256379,0.63477,2.223,114.619,-0.113541,0.0358556,0.94296,2.67208,-2.01859,0.0452514,0.113158,-0.233223,-0.0141822,0,-3.2,0,11895,49.147,24.089,11839
685356742,0.63477,2.223,114.613,-0.105173,0.0379912,0.942957,2.7102,-2.01259,0.0407461,0.257433,-0.22005,0.158706,0,-3.2,0,11895,49.147,24.089,11839
685457118,0.63477,2.223,114.611,-0.10283,0.0390863,0.943171,2.72024,-2.00971,0.0311409,0.150307,-0.0729231,-0.0816331,0,-3,0,11895,49.147,24.089,11839
685558096,0.63477,2.223,114.608,-0.0995418,0.0402987,0.943502,2.73226,-1.99804,0.0148895,0.205807,-0.0869681,-0.0967354,0,-3,0,11895,49.147,24.089,11839
685659330,0.63477,2.223,114.604,-0.0772706,0.0377431,0.944493,2.73886,-1.98026,0.00369224,0.216591,0.0959334,0.0696088,0,-3,0,11895,49.147,24.089,11839
685759696,0.63477,2.223,114.601,-0.0779169,0.0401448,0.944247,2.72116,-1.95168,0.00765022,0.123002,0.144985,-0.406765,0,-3,0,11895,49.147,24.089,11839
685860111,0.63477,2.223,114.597,-0.0775573,0.0422338,0.943966,2.70452,-1.92942,-0.00571243,0.110472,0.183327,0.0364136,0,-3,0,11851,49.149,25.027,12300.5
685960592,0.634771,2.223,114.592,-0.0784223,0.0445488,0.943174,2.694,-1.91498,-0.000590511,0.0732363,0.0874705,0.00227374,0,-3,0,11851,49.149,25.027,12300.5
686067331,0.634771,2.223,114.589,-0.0776663,0.0474719,0.943065,2.67154,-1.89842,-0.00491791,0.00566307,0.0975132,0.10592,0,-3,0,11851,49.149,25.027,12300.5
