timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
360712102,0.63477,2.223,116.946,0.0117716,0.0284232,0.956902,-0.0612423,-0.0507346,0.023074,-0.0142554,-0.039177,-0.0259987,0,-0.9,0,12047,49.399,24.226,11967.4
360814278,0.63477,2.223,116.948,0.00963927,0.0292318,0.956882,-0.0611717,-0.0470442,0.0185809,-0.0204806,-0.0114517,0.0603695,0,-0.9,0,12047,49.399,24.226,11967.4
360915191,0.63477,2.223,116.945,-0.00450663,0.0277583,0.95798,-0.0511307,-0.0510512,0.0222656,-0.0271517,-0.102635,0.175831,0,-0.9,0,12047,49.399,24.226,11967.4
361016689,0.63477,2.223,116.935,-0.0696093,0.0231045,0.956658,-0.0325233,-0.0613401,0.0485192,-0.0171579,-0.453231,-0.0133773,0,-0.9,0,12047,49.399,24.226,11967.4
361117065,0.63477,2.223,116.931,-0.11817,0.0157514,0.956371,0.0521144,-0.115305,0.0292914,0.00372182,-1.03852,-0.159726,0,-0.9,0,12047,49.399,24.226,11967.4
361217435,0.63477,2.223,116.931,-0.141528,0.0121415,0.956996,0.183125,-0.18625,0.025514,0.16049,-1.49837,0.116606,0,-0.9,0,12047,49.399,24.226,11967.4
361317786,0.63477,2.223,116.926,-0.13768,0.012576,0.957347,0.322502,-0.259296,0.0140764,0.168799,-1.6012,-0.0729205,0,-0.9,0,12047,49.436,23.879,11804.8
361418148,0.63477,2.223,116.914,-0.117666,0.0157447,0.957979,0.456015,-0.329498,0.00890993,0.123518,-1.39817,0.362197,0,-0.9,0,12047,49.436,23.879,11804.8
361518503,0.63477,2.223,116.904,-0.0916488,0.0202445,0.957941,0.569291,-0.385151,0.0161021,0.112402,-1.16841,0.205972,0,-0.9,0,12047,49.436,23.879,11804.8
361618863,0.63477,2.223,116.896,-0.0682079,0.0256783,0.957742,0.653023,-0.422922,0.0253102,0.0969785,-0.88659,0.15014,0,-0.9,0,12047,49.436,23.879,11804.8
361719245,0.63477,2.223,116.888,-0.0513892,0.0300576,0.957681,0.713121,-0.46459,0.0236388,-0.015451,-0.710475,0.124087,0,-0.9,0,12047,49.436,23.879,11804.8
361819596,0.63477,2.223,116.879,-0.035347,0.0326448,0.957248,0.751504,-0.504694,0.0278673,-0.142776,-0.509608,0.202913,0,-0.9,0,12047,49.436,23.879,11804.8
361919982,0.63477,2.223,116.879,-0.0232281,0.0328845,0.957074,0.775306,-0.530561,0.0435051,-0.123963,-0.359142,0.319846,0,-0.9,0,12047,49.436,23.879,11804.8
362020378,0.63477,2.223,116.882,-0.012977,0.0324713,0.956898,0.787024,-0.557676,0.0425877,-0.180293,-0.207418,-0.120431,0,-0.9,0,12047,49.436,23.879,11804.8
362120737,0.63477,2.223,116.877,-0.00835021,0.0310684,0.956744,0.793403,-0.57293,0.0358457,-0.145577,-0.128842,0.0906977,0,-0.9,0,12047,49.436,23.879,11804.8
362222176,0.63477,2.223,116.869,-0.00533349,0.0278207,0.956565,0.804782,-0.584952,0.0416517,-0.0202342,-0.17959,0.294186,0,-0.9,0,12047,49.436,23.879,11804.8
362327500,0.63477,2.223,116.874,-0.00259277,0.0279301,0.956519,0.807867,-0.59333,0.0614578,-0.0934801,-0.0629887,0.103243,0,-0.9,0,12047,49.408,24.262,11987.4
362427887,0.63477,2.223,116.87,-0.000304119,0.0270694,0.956387,0.812384,-0.597067,0.0473391,-0.00913078,-0.0619008,0.0967277,0,-0.9,0,12047,49.408,24.262,11987.4
362528356,0.63477,2.223,116.866,0.000466004,0.0270876,0.956359,0.802702,-0.595834,0.0541417,-0.107074,0.0825454,0.24947,0,-0.9,0,12047,49.408,24.262,11987.4
362628706,0.63477,2.223,116.864,-0.000712403,0.0259395,0.956605,0.798544,-0.605112,0.0532991,-0.113357,-0.0412273,0.0437272,0,-0.9,0,12047,49.408,24.262,11987.4
362729126,0.63477,2.223,116.857,-0.00141917,0.0241973,0.956469,0.809282,-0.612761,0.0452793,-0.0531121,-0.172103,0.0470917,0,4.1,0,12047,49.408,24.262,11987.4
362829479,0.63477,2.223,116.85,0.0184065,0.023154,0.95459,0.818101,-0.613766,0.0512364,0.00448892,-0.175719,0.475137,0,4.1,0,12047,49.408,24.262,11987.4
362929813,0.63477,2.223,116.848,0.171647,0.0166874,0.958499,0.779953,-0.582296,0.111709,-0.0164596,0.784999,-0.216821,0,4.1,0,12047,49.408,24.262,11987.4
363030164,0.63477,2.223,116.858,0.313905,0.0110147,0.959656,0.606541,-0.439955,0.0225237,0.149859,2.38695,0.334819,0,4.1,0,12047,49.408,24.262,11987.4
363130526,0.63477,2.223,116.861,0.402352,0.0124681,0.960345,0.321932,-0.211926,0.0244209,0.160964,3.29719,1.56801,0,4.1,0,12047,49.408,24.262,11987.4
363230879,0.63477,2.223,116.862,0.442912,0.0146716,0.961563,-0.0291741,0.0545101,0.0268528,0.147253,3.95305,1.89682,0,4.1,0,12047,49.408,24.262,11987.4
363331278,0.63477,2.223,116.862,0.454247,0.0160755,0.961645,-0.415587,0.339778,0.0392211,0.0591737,4.11323,2.17556,0,4.1,0,12047,49.408,24.262,11987.4
363431627,0.63477,2.223,116.861,0.449597,0.0174404,0.961936,-0.804717,0.629671,0.0577246,0.063787,4.11985,2.21599,0,4.1,0,12047,49.385,24.683,12189.7
363531980,0.63477,2.223,116.871,0.440987,0.0214237,0.96272,-1.17752,0.905873,0.065545,0.0835571,4.05675,1.79005,0,4.1,0,12047,49.385,24.683,12189.7
363632382,0.63477,2.223,116.88,0.431561,0.0246251,0.963031,-1.53988,1.16273,0.0645171,-0.00711567,3.83542,1.86368,0,4.1,0,12047,49.385,24.683,12189.7
363732750,0.63477,2.223,116.893,0.411803,0.0285294,0.963501,-1.89518,1.41536,0.0641072,-0.0331745,3.73469,1.76768,0,4.1,0,12047,49.385,24.683,12189.7
363833123,0.63477,2.223,116.908,0.359664,0.0316003,0.963411,-2.22487,1.64357,0.0789891,-0.0763726,3.44914,1.33165,0,4.1,0,12047,49.385,24.683,12189.7
363933474,0.63477,2.223,116.924,0.304587,0.0330553,0.963093,-2.49715,1.83223,0.0892132,-0.102314,2.85887,0.872453,0,4.1,0,12047,49.385,24.683,12189.7
364033809,0.63477,2.223,116.935,0.253252,0.0323027,0.96181,-2.72721,1.972,0.0906841,-0.189949,2.3425,0.49106,0,4.1,0,12047,49.385,24.683,12189.7
364134179,0.63477,2.223,116.953,0.211366,0.0316521,0.961199,-2.89837,2.10537,0.0905537,-0.0348991,1.86824,0.0780747,0,4.1,0,12047,49.385,24.683,12189.7
364234533,0.63477,2.223,116.978,0.173731,0.0299207,0.960629,-3.0314,2.19967,0.0727925,-0.0664309,1.4127,0.0793868,0,4.1,0,12047,49.385,24.683,12189.7
364334960,0.634769,2.223,116.992,0.145079,0.0294954,0.960395,-3.13481,2.28335,0.0720239,0.0316923,1.13431,0.111202,0,4.1,0,12047,49.385,24.683,12189.7
364435295,0.634769,2.223,117.004,0.127237,0.0306875,0.960363,-3.2042,2.33859,0.0497509,0.0341169,0.805016,-0.341195,0,4.1,0,12004,49.372,24.749,12219.1
364535657,0.634769,2.223,117.011,0.114312,0.0348584,0.960889,-3.25996,2.3748,0.025595,-0.145814,0.637097,-0.167163,0,4.1,0,12004,49.372,24.749,12219.1
364635993,0.634769,2.223,117.008,0.106237,0.0361903,0.960851,-3.31202,2.39635,0.00928752,-0.175237,0.593211,-0.152585,0,4.1,0,12004,49.372,24.749,12219.1
364736430,0.634769,2.223,117.008,0.101828,0.036314,0.959916,-3.34036,2.4225,-0.0143036,-0.037383,0.417078,-0.297947,0,0.6,0,12004,49.372,24.749,12219.1
364836790,0.634769,2.223,117.002,0.0612071,0.0354386,0.960631,-3.37179,2.44177,-0.0380245,-0.0493453,0.444981,0.245777,0,0.6,0,12004,49.372,24.749,12219.1
364937153,0.634769,2.223,117.003,-0.16128,0.0331701,0.953385,-3.35907,2.42057,0.0614359,-0.092198,-0.404753,1.01447,0,0.6,0,12004,49.372,24.749,12219.1
365037505,0.634769,2.223,117.015,-0.336808,0.0292988,0.951189,-3.11555,2.24257,0.0876765,-0.0999102,-3.05169,0.254166,0,0.6,0,12004,49.372,24.749,12219.1
365137841,0.634769,2.223,117.026,-0.433603,0.0388409,0.947888,-2.76838,2.00182,-0.0119488,-0.0362599,-3.92735,1.50108,0,0.6,0,12004,49.372,24.749,12219.1
365238229,0.634769,2.223,117.024,-0.451515,0.0465887,0.946678,-2.33416,1.67659,-0.0329312,-0.195862,-4.78101,2.13167,0,0.6,0,12004,49.372,24.749,12219.1
365338593,0.634769,2.223,117.011,-0.410114,0.0487806,0.947774,-1.91188,1.34719,-0.0482571,-0.295594,-4.53095,2.03867,0,0.6,0,12004,49.372,24.749,12219.1
365438960,0.634769,2.223,116.997,-0.34033,0.0405509,0.952473,-1.55833,1.05854,-0.0650131,-0.330231,-4.0657,1.34274,0,0.6,0,12004,49.274,26.447,13031.5
365539309,0.634769,2.223,116.968,-0.257897,0.0284969,0.956859,-1.26419,0.82693,-0.0686013,-0.236474,-3.16342,1.1637,0,0.6,0,12004,49.274,26.447,13031.5
365639688,0.634769,2.223,116.929,-0.180469,0.0073431,0.960878,-1.03232,0.660701,-0.0615642,-0.0467435,-2.36527,0.929313,0,0.6,0,12004,49.274,26.447,13031.5
365740088,0.634769,2.223,116.921,-0.115263,-0.00430938,0.960265,-0.850474,0.558335,-0.0320649,0.144359,-1.68114,0.492809,0,0.6,0,12004,49.274,26.447,13031.5
365840503,0.634769,2.223,116.926,-0.0647585,-0.000761408,0.957928,-0.707014,0.504345,-0.0207983,0.287805,-1.16115,0.423025,0,0.6,0,12004,49.274,26.447,13031.5
365940889,0.634769,2.223,116.933,-0.0284278,0.00736738,0.956326,-0.612819,0.465122,0.0124189,0.144242,-0.688699,0.357252,0,0.6,0,12004,49.274,26.447,13031.5
366041273,0.634769,2.223,116.94,-0.00544845,0.0152446,0.955071,-0.554062,0.442178,0.0178908,0.0982072,-0.355207,-0.14654,0,0.6,0,12004,49.274,26.447,13031.5
