timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
2850410443,0.634769,2.223,91.5792,-0.0081455,8.69227e-06,0.895374,0.00224248,0.0343145,-0.00258131,0.0402684,-0.0317932,0.131561,3.1,1.6,0,12592,49.783,23.718,11807.5
2850510922,0.634769,2.223,91.5662,-0.00868916,-0.00178275,0.895145,0.00253897,0.0317496,-0.00219007,0.0047634,-0.0329911,0.241725,3.1,1.6,0,12592,49.783,23.718,11807.5
2850611299,0.634769,2.223,91.5503,-0.00608327,-0.00836317,0.89656,0.00592213,0.0359033,-0.0071364,0.0686141,-0.02332,0.0361208,3.1,1.6,0,12592,49.783,23.718,11807.5
2850711671,0.634769,2.223,91.5466,0.0533017,-0.126105,0.893768,0.000658486,0.040808,0.0269128,0.272648,0.178073,0.26362,3.1,1.6,0,12592,49.783,23.718,11807.5
2850812040,0.634769,2.223,91.5456,0.128117,-0.257342,0.879242,0.0440133,0.236181,-0.0103487,2.05666,0.954539,-0.132996,3.1,1.6,0,12592,49.733,24.622,12245.3
2850912402,0.634769,2.223,91.5448,0.175659,-0.337873,0.865173,0.107327,0.564278,-0.0386188,2.87452,1.42859,1.34683,3.1,1.6,0,12592,49.733,24.622,12245.3
2851012760,0.634769,2.223,91.5447,0.200216,-0.381298,0.855547,0.195079,0.999733,-0.0236908,3.61706,1.88561,1.691,3.1,1.6,0,12592,49.733,24.622,12245.3
2851113069,0.634769,2.223,91.5446,0.206182,-0.393183,0.852668,0.289529,1.46052,-0.0223523,3.72147,1.90025,2.13325,3.1,1.6,0,12592,49.733,24.622,12245.3
2851214212,0.634769,2.223,91.5284,0.186764,-0.357359,0.86008,0.391333,1.92478,0.00327086,3.72617,1.83122,2.18025,3.1,1.6,0,12592,49.733,24.622,12245.3
2851314640,0.634769,2.223,91.5162,0.15503,-0.303421,0.870378,0.48043,2.32091,0.033505,3.20043,1.56739,1.50765,3.1,1.6,0,12592,49.733,24.622,12245.3
2851414941,0.634769,2.223,91.5316,0.125775,-0.251396,0.878579,0.548595,2.63147,0.0425342,2.63568,1.28171,0.84398,-4.2,-1.6,0,12592,49.733,24.622,12245.3
2851515208,0.634769,2.223,91.5457,0.0854479,-0.175775,0.884764,0.601483,2.87737,0.0506507,1.99016,0.953134,0.955721,-4.2,-1.6,0,12592,49.733,24.622,12245.3
2851615529,0.634769,2.223,91.5581,-0.0349365,0.0791737,0.891248,0.643854,3.04572,0.122986,1.04406,0.45828,0.740749,-4.2,-1.6,0,12592,49.733,24.622,12245.3
2851715911,0.634769,2.223,91.584,-0.132788,0.273175,0.875921,0.583399,2.85791,0.113234,-2.23655,-0.981642,-0.279567,-4.2,-1.6,0,12592,49.733,24.622,12245.3
2851816322,0.634769,2.223,91.6038,-0.18351,0.372079,0.860198,0.491099,2.51164,0.0233786,-3.44178,-1.49135,0.879462,-4.2,-1.6,0,12592,49.733,24.622,12245.3
2851916693,0.634769,2.223,91.6144,-0.208607,0.422838,0.850325,0.36933,2.06027,7.58283e-05,-4.00588,-1.77768,1.91048,-4.2,-1.6,0,12592,49.717,24.995,12426.8
2852017059,0.634769,2.223,91.644,-0.221531,0.446327,0.847041,0.237232,1.56841,-0.0439111,-4.48462,-1.98334,1.61902,-4.2,-1.6,0,12592,49.717,24.995,12426.8
2852117413,0.634769,2.223,91.6751,-0.223085,0.446967,0.847221,0.103284,1.04422,-0.0666997,-4.42182,-2.04537,2.2984,-4.2,-1.6,0,12592,49.717,24.995,12426.8
2852217755,0.634769,2.223,91.679,-0.215278,0.436132,0.850628,-0.0355493,0.511782,-0.0509876,-4.30286,-1.94922,2.38821,-4.2,-1.6,0,12592,49.717,24.995,12426.8
2852318103,0.634769,2.223,91.6883,-0.204615,0.423614,0.854747,-0.167584,0.000939012,-0.0424319,-4.21629,-1.93143,2.16251,-4.2,-1.6,0,12592,49.717,24.995,12426.8
2852418468,0.634769,2.223,91.704,-0.1927,0.406405,0.859335,-0.294479,-0.490499,-0.0402777,-3.98563,-1.83953,1.99217,2.8,2.7,0,12592,49.717,24.995,12426.8
2852518912,0.634769,2.223,91.7091,-0.16523,0.362949,0.87138,-0.409448,-0.955631,-0.0412767,-3.8443,-1.70455,1.71414,2.8,2.7,0,12592,49.717,24.995,12426.8
2852619314,0.634769,2.223,91.6976,-0.0290408,0.12455,0.903476,-0.510959,-1.37684,-0.0274706,-3.13805,-1.41226,1.24239,2.8,2.7,0,12592,49.717,24.995,12426.8
2852719704,0.634769,2.223,91.6825,0.136747,-0.160042,0.88973,-0.544021,-1.42047,-0.00861303,0.210991,0.387734,0.013694,2.8,2.7,0,12592,49.717,24.995,12426.8
2852820091,0.634769,2.223,91.6622,0.235464,-0.306957,0.860082,-0.528807,-1.13653,-0.0675048,2.64014,1.88461,0.709323,2.8,2.7,0,12592,49.717,24.995,12426.8
2852920442,0.634769,2.223,91.6374,0.286356,-0.378326,0.839024,-0.49505,-0.699138,-0.097254,3.48485,2.36666,2.31111,2.8,2.7,0,12592,49.696,26.632,13235
2853020813,0.634769,2.223,91.6069,0.302174,-0.401915,0.829974,-0.440424,-0.163317,-0.105428,4.0104,2.65225,2.89339,2.8,2.7,0,12592,49.696,26.632,13235
2853121139,0.634769,2.223,91.5847,0.300892,-0.397817,0.829255,-0.386724,0.406756,-0.077662,4.08015,2.71092,3.1564,2.8,2.7,0,12592,49.696,26.632,13235
2853221491,0.634769,2.223,91.5587,0.29632,-0.384188,0.832143,-0.331297,0.959715,-0.0636707,4.02207,2.64772,2.83089,2.8,2.7,0,12592,49.696,26.632,13235
2853321916,0.634769,2.223,91.5374,0.29432,-0.369694,0.835521,-0.288509,1.49217,-0.0436132,3.78639,2.57508,2.7792,2.8,2.7,0,12592,49.696,26.632,13235
2853422340,0.634769,2.223,91.5519,0.288618,-0.349518,0.840632,-0.257877,2.00331,-0.0221381,3.54804,2.58214,2.32889,2,-0.9,0,12592,49.696,26.632,13235
2853522739,0.634769,2.223,91.5723,0.240799,-0.300668,0.856407,-0.237398,2.49119,0.000669084,3.29939,2.48835,1.89047,2,-0.9,0,12592,49.696,26.632,13235
2853623058,0.634769,2.223,91.5819,0.00881356,-0.216847,0.902567,-0.209893,2.90842,0.0904051,2.74537,1.84387,1.6935,2,-0.9,0,12592,49.696,26.632,13235
2853723478,0.634769,2.223,91.6023,-0.254302,-0.0905788,0.91188,-0.0231767,3.01867,0.143195,1.5091,-1.35273,0.0931558,2,-0.9,0,12592,49.696,26.632,13235
2853823810,0.634769,2.223,91.6385,-0.387566,-0.0223277,0.900343,0.251327,2.86924,0.0558959,0.25839,-3.39132,0.207957,2,-0.9,0,12592,49.696,26.632,13235
2853924196,0.634769,2.223,91.6663,-0.43078,0.0182319,0.887612,0.577599,2.60333,0.0111117,-0.32054,-4.19904,1.46581,2,-0.9,0,12547,49.547,27.923,13835
2854024555,0.634769,2.223,91.7064,-0.394176,0.0367567,0.880278,0.901272,2.30076,0.00181406,-0.49164,-4.15501,1.30131,2,-0.9,0,12547,49.547,27.923,13835
2854124917,0.634769,2.223,91.7416,-0.325768,0.0422885,0.878761,1.15468,2.01848,-0.0295152,-0.741101,-3.64782,0.754035,2,-0.9,0,12547,49.547,27.923,13835
2854225280,0.634769,2.223,91.7489,-0.256389,0.0374257,0.881013,1.34734,1.78719,-0.0481373,-0.643472,-2.8305,0.50744,2,-0.9,0,12547,49.547,27.923,13835
2854325630,0.634769,2.223,91.751,-0.203775,0.0256719,0.884969,1.49156,1.59481,-0.050719,-0.620449,-2.16961,0.559516,2,-0.9,0,12547,49.547,27.923,13835
2854426016,0.634769,2.223,91.7724,-0.162164,0.00979123,0.889779,1.61257,1.4389,-0.0437429,-0.479344,-1.79594,-0.129133,-1.1,1.2,0,12547,49.547,27.923,13835
