timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
245614905,0.634769,2.223,94.8283,-0.0117392,0.0239807,0.881322,-0.0794519,-0.0468631,-0.00111097,-0.0767281,0.0471662,0.109316,-0.6,-1.3,0,11039,48.112,25.148,12099.2
245715322,0.634769,2.223,94.8202,-0.0103512,0.0229079,0.881161,-0.081479,-0.0520485,0.0051042,-0.131516,0.032323,0.317802,-0.6,-1.3,0,11039,48.112,25.148,12099.2
245815669,0.634769,2.223,94.8194,-0.0179197,0.0255829,0.881605,-0.0839877,-0.0544632,0.00261203,-0.134289,0.0396507,0.0839616,-0.6,-1.3,0,11039,48.112,25.148,12099.2
245916057,0.634769,2.223,94.8201,-0.105337,0.0594268,0.877685,-0.0730758,-0.0718957,0.0362487,-0.234299,-0.355224,0.0311892,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246016453,0.634769,2.223,94.8175,-0.190198,0.0900629,0.872129,-0.00812957,-0.187857,0.0172815,-0.571886,-1.3386,-0.0828787,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246116796,0.634769,2.223,94.8123,-0.234784,0.107787,0.868248,0.104871,-0.381616,-0.0031435,-0.839155,-2.00081,0.469991,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246217120,0.634769,2.223,94.8142,-0.237001,0.108841,0.868425,0.230503,-0.597455,-0.00556649,-0.883879,-2.12894,0.781474,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246317433,0.634769,2.223,94.8262,-0.211764,0.100474,0.870972,0.346817,-0.806768,0.0184454,-0.866853,-2.01077,0.726408,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246417786,0.634769,2.223,94.8263,-0.173065,0.0856153,0.874256,0.432514,-0.976448,0.0124167,-0.734843,-1.53514,0.48764,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246518153,0.634769,2.223,94.8187,-0.136659,0.0720094,0.876563,0.513663,-1.09636,0.0263742,-0.408477,-1.19888,0.436954,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246618505,0.634769,2.223,94.813,-0.110579,0.064213,0.877926,0.562433,-1.18717,0.0162278,-0.451352,-0.81374,0.0313709,-0.6,-1.3,0,11039,48.112,25.148,12099.2
246718830,0.634769,2.223,94.8159,-0.0907011,0.0568387,0.878887,0.603813,-1.25604,0.0117644,-0.332775,-0.665,0.140131,-0.6,-1.3,0,11039,48.113,25.308,12176.4
246819165,0.634769,2.223,94.8159,-0.0747213,0.0501948,0.879759,0.639283,-1.3149,0.0105772,-0.275585,-0.474964,0.318859,-0.6,-1.3,0,11039,48.113,25.308,12176.4
246919499,0.634769,2.223,94.81,-0.0632305,0.0443941,0.880275,0.662852,-1.35856,0.0122906,-0.266833,-0.416848,0.0739214,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247019795,0.634769,2.223,94.8018,-0.055377,0.0386055,0.880694,0.685732,-1.39705,0.00833474,-0.135433,-0.251694,0.34273,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247120951,0.634769,2.223,94.7933,-0.0500368,0.0346283,0.881022,0.699644,-1.41923,0.00544734,-0.158,-0.214632,-0.124704,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247223157,0.634769,2.223,94.7895,-0.0475944,0.0328571,0.880991,0.710018,-1.4336,0.011678,-0.11281,-0.139542,0.0183938,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247330334,0.634769,2.223,94.7849,-0.0453058,0.0323775,0.881233,0.723476,-1.4432,0.0230676,-0.0686193,-0.185641,0.135223,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247430732,0.634769,2.223,94.7816,-0.0414834,0.0332971,0.881326,0.732304,-1.44912,0.0197219,-0.0800836,-0.083498,0.223997,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247531066,0.634769,2.223,94.778,-0.0397439,0.0331472,0.881225,0.736816,-1.45006,0.0277745,-0.0769942,-0.0478903,0.332506,-0.6,-1.3,0,11039,48.113,25.308,12176.4
247631442,0.634769,2.223,94.7802,-0.0392292,0.0326159,0.881207,0.742274,-1.44909,0.0327728,-0.0312768,-0.0372221,0.00245006,-4.1,-0.4,0,11039,48.113,25.308,12176.4
247731807,0.634769,2.223,94.7876,-0.0310571,0.0496668,0.883227,0.745843,-1.44154,0.0277955,-0.00242389,-0.0204923,0.0304693,-4.1,-0.4,0,11039,48.095,25.847,12431.1
247832212,0.634769,2.223,94.7951,0.0229199,0.185809,0.887169,0.725212,-1.43636,0.0754808,-0.554366,0.292426,-0.0757513,-4.1,-0.4,0,11039,48.095,25.847,12431.1
247932543,0.634769,2.223,94.8014,0.0640696,0.307948,0.892907,0.554904,-1.53939,0.0176097,-2.06127,0.671315,0.333972,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248032871,0.634769,2.223,94.8016,0.0894573,0.38561,0.898049,0.28032,-1.70874,-0.0154722,-2.9956,0.979509,1.19741,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248134203,0.634769,2.223,94.8037,0.0978806,0.422143,0.899331,-0.146996,-1.96108,-0.018086,-3.68099,1.23449,1.80883,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248238085,0.634769,2.223,94.8087,0.0897274,0.433869,0.898023,-0.514749,-2.20119,0.00667245,-3.78457,1.16503,1.94019,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248338484,0.634769,2.223,94.8181,0.0747452,0.425287,0.894963,-0.870018,-2.44828,0.0189466,-3.82767,1.01303,1.69785,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248438847,0.634769,2.223,94.8281,0.053662,0.380682,0.89047,-1.1928,-2.69259,0.0301203,-3.44602,0.799493,1.64299,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248539201,0.634769,2.223,94.831,0.0336925,0.325626,0.886807,-1.45795,-2.89013,0.0412224,-3.08154,0.708908,0.534729,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248639511,0.634769,2.223,94.8303,0.0170735,0.273737,0.884747,-1.66779,-3.04734,0.0297818,-2.27703,0.560183,1.04094,-4.1,-0.4,0,11039,48.095,25.847,12431.1
248739850,0.634769,2.223,94.8359,0.00156429,0.226055,0.882605,-1.82727,-3.18513,0.0439033,-1.89004,0.291222,0.457847,-4.1,-0.4,0,11039,48.068,25.847,12424.1
248840274,0.634769,2.223,94.8442,-0.00842345,0.187685,0.882383,-1.94275,-3.29036,0.0381983,-1.42887,0.202064,-0.0613118,-4.1,-0.4,0,11039,48.068,25.847,12424.1
248940664,0.634769,2.223,94.8524,-0.0133638,0.159896,0.88228,-2.02679,-3.3753,0.0313425,-1.03729,0.047557,0.0581589,-4.1,-0.4,0,11039,48.068,25.847,12424.1
249041026,0.634769,2.223,94.859,-0.0118349,0.137339,0.882099,-2.07625,-3.44267,0.0325852,-0.71705,-0.0621133,0.28062,-4.1,-0.4,0,11039,48.068,25.847,12424.1
