timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
6476632061,0.63477,2.223,107.635,-0.0549333,-0.0184927,0.855984,-0.011817,0.108857,-0.0313274,0.149888,-0.0312135,0.0508001,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6476733969,0.63477,2.223,107.62,-0.0571684,-0.0174327,0.85585,0.0022066,0.116149,-0.0267618,0.193596,-0.0841328,0.183653,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6476836257,0.63477,2.223,107.612,-0.0660258,-0.0114041,0.856305,0.00305341,0.128219,-0.0189314,0.121439,0.0043209,0.0309642,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6476936581,0.63477,2.223,107.609,-0.170399,0.021387,0.855484,0.0164628,0.119887,0.00472769,0.00101701,-0.359797,-0.142016,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477036928,0.63477,2.223,107.601,-0.294561,0.0576356,0.847677,0.108373,-0.00746619,-0.0289447,-0.381013,-1.65958,0.303921,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477137327,0.63477,2.223,107.607,-0.381358,0.0823238,0.840505,0.2703,-0.24332,-0.0397523,-0.659871,-2.58847,1.27398,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477237730,0.63477,2.223,107.607,-0.419553,0.0918332,0.837832,0.478237,-0.547137,-0.0223595,-0.78526,-3.2063,1.66701,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477338021,0.63477,2.223,107.619,-0.404586,0.0851801,0.841956,0.700885,-0.873122,0.000771455,-0.852129,-3.38764,1.73949,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477438445,0.63477,2.223,107.627,-0.357337,0.0690872,0.848301,0.903514,-1.16412,0.0159198,-0.741315,-3.11207,1.22152,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477538784,0.63477,2.223,107.626,-0.304748,0.0533345,0.852449,1.08172,-1.3992,0.0303161,-0.493142,-2.5449,1.17477,-0.6,-2.5,0,12800,50.068,25.392,12713.3
6477639202,0.63477,2.223,107.638,-0.254373,0.0382751,0.854989,1.21969,-1.579,0.0413653,-0.371001,-1.99175,0.544066,0,2,0,12771,50.099,24.625,12336.9
6477739571,0.63477,2.223,107.647,-0.180948,0.0229425,0.854323,1.3245,-1.71631,0.0397168,-0.285848,-1.53361,0.649452,0,2,0,12771,50.099,24.625,12336.9
6477839917,0.63477,2.223,107.658,0.0852955,-0.0154397,0.856014,1.39109,-1.79614,0.104558,0.0239796,-0.539102,0.493405,0,2,0,12771,50.099,24.625,12336.9
6477940329,0.63477,2.223,107.685,0.317378,-0.0333146,0.852747,1.23741,-1.60076,0.136598,0.549278,3.00289,-0.0678394,0,2,0,12771,50.099,24.625,12336.9
6478040678,0.63477,2.223,107.705,0.432267,-0.0322736,0.852259,0.959665,-1.30822,-0.0148971,0.413885,4.23964,0.596122,0,2,0,12771,50.099,24.625,12336.9
6478141023,0.63477,2.223,107.688,0.485558,-0.0272844,0.854586,0.576549,-0.919376,-0.0654589,0.388949,4.93438,2.48243,0,2,0,12771,50.099,24.625,12336.9
6478241395,0.63477,2.223,107.663,0.498349,-0.0213817,0.8572,0.167128,-0.517686,-0.108273,0.307184,5.09565,2.26344,0,2,0,12771,50.099,24.625,12336.9
6478341704,0.63477,2.223,107.642,0.455363,-0.0146315,0.858618,-0.260493,-0.113073,-0.131167,0.274639,5.03259,2.8996,0,2,0,12771,50.099,24.625,12336.9
6478442071,0.63477,2.223,107.595,0.368973,-0.0178291,0.857954,-0.66341,0.26129,-0.108367,0.195248,4.74128,2.21999,0,2,0,12771,50.099,24.625,12336.9
6478542411,0.63477,2.223,107.54,0.254759,-0.031196,0.854771,-0.976037,0.556353,-0.10003,0.171207,3.67527,1.62291,0,2,0,12771,50.099,24.625,12336.9
6478642836,0.63477,2.223,107.502,0.147236,-0.0396246,0.853558,-1.17497,0.780693,-0.0471073,0.364833,2.39638,1.47387,0,1.4,0,12771,50.119,23.472,11763.9
6478743171,0.63477,2.223,107.474,0.0658651,-0.0410402,0.85435,-1.28876,0.929912,0.0131127,0.354819,1.45362,0.731429,0,1.4,0,12771,50.119,23.472,11763.9
6478843495,0.63477,2.223,107.459,-0.023673,-0.0345978,0.855639,-1.33838,1.0274,0.0625939,0.42141,0.574116,0.392732,0,1.4,0,12771,50.119,23.472,11763.9
6478943859,0.63477,2.223,107.457,-0.0762517,-0.0315921,0.855598,-1.32638,1.05138,0.0569602,0.314186,-0.201371,-0.0798799,0,1.4,0,12771,50.119,23.472,11763.9
6479044271,0.63477,2.223,107.471,-0.0989281,-0.0278114,0.855991,-1.27911,1.04744,0.066112,0.298478,-0.586354,0.320256,0,1.4,0,12771,50.119,23.472,11763.9
6479144619,0.63477,2.223,107.501,-0.0967704,-0.0242505,0.856135,-1.22424,1.033,0.0911856,0.274974,-0.675905,0.0719317,0,1.4,0,12771,50.119,23.472,11763.9
6479245005,0.63477,2.223,107.527,-0.0858823,-0.0198309,0.856188,-1.16892,1.01404,0.0867535,0.293857,-0.701978,-0.0712376,0,1.4,0,12771,50.119,23.472,11763.9
6479345369,0.63477,2.223,107.533,-0.0703361,-0.0139344,0.855967,-1.12735,0.996881,0.0778018,0.233653,-0.516137,-0.260027,0,1.4,0,12771,50.119,23.472,11763.9
6479445766,0.63477,2.223,107.548,-0.058392,-0.00979533,0.855519,-1.10019,0.987098,0.0674845,0.148972,-0.332638,-0.00127263,0,1.4,0,12771,50.119,23.472,11763.9
6479546095,0.63477,2.223,107.563,-0.0508146,-0.00657063,0.85511,-1.07949,0.973111,0.0732146,0.0742455,-0.252934,-0.249157,0,1.4,0,12771,50.119,23.472,11763.9
6479646522,0.63477,2.223,107.573,-0.0465427,-0.00566372,0.854616,-1.06767,0.965974,0.0562447,0.0485396,-0.124386,-0.358789,-3.5,2.2,0,12771,49.991,26.097,13046.2
6479746888,0.63477,2.223,107.575,-0.0435654,0.00967339,0.855199,-1.05524,0.966177,0.0424133,0.179299,-0.0654739,0.216996,-3.5,2.2,0,12771,49.991,26.097,13046.2
6479847257,0.63477,2.223,107.58,-0.00163219,0.169457,0.856602,-1.04439,0.946416,0.0991172,-0.388056,-0.0748122,0.0211919,-3.5,2.2,0,12771,49.991,26.097,13046.2
6479947572,0.63477,2.223,107.585,0.0340781,0.298332,0.8613,-1.20626,0.807197,0.0446362,-2.2793,0.364426,-0.20697,-3.5,2.2,0,12771,49.991,26.097,13046.2
6480047921,0.63477,2.223,107.578,0.0544488,0.376719,0.867034,-1.45881,0.600786,0.00275651,-3.09767,0.593422,0.994396,-3.5,2.2,0,12771,49.991,26.097,13046.2
6480148308,0.63477,2.223,107.587,0.0635596,0.410593,0.870885,-1.78392,0.345947,-0.00832253,-3.72382,0.817314,1.41241,-3.5,2.2,0,12771,49.991,26.097,13046.2
6480248684,0.63477,2.223,107.601,0.0716348,0.421503,0.872498,-2.20252,0.0129123,0.00262192,-3.85865,0.783175,1.8082,-3.5,2.2,0,12771,49.991,26.097,13046.2
