timestamp,lat,log,alt,roll,pitch,yaw,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,act_vx,act_vy,act_yr,capacity,vol,cur,power
1891650002,0.634768,2.223,122.147,-0.0502728,0.00378372,0.955175,0.0204191,-0.00501866,-0.0218944,-0.0307863,-0.0306012,0.0452562,0,-0.4,0,12773,49.885,25.358,12649.8
1891750453,0.634768,2.223,122.133,-0.0525149,0.0031262,0.955354,0.0221635,-0.0140584,-0.0221807,0.013348,-0.0912411,0.151819,0,-0.4,0,12773,49.885,25.358,12649.8
1891850825,0.634768,2.223,122.118,-0.0514342,0.0032668,0.95617,0.027969,-0.0219661,-0.0190923,0.0134541,-0.125482,0.0158195,0,-0.4,0,12773,49.885,25.358,12649.8
1891951184,0.634768,2.223,122.113,-0.0887049,0.0087709,0.955775,0.0404526,-0.0302967,2.63546e-05,0.0439993,-0.258097,0.160953,0,-0.4,0,12773,49.885,25.358,12649.8
1892051552,0.634768,2.223,122.105,-0.107065,0.0112012,0.955127,0.0677231,-0.0731897,-0.0166454,-0.180244,-0.445663,0.08125,0,-0.4,0,12773,49.885,25.358,12649.8
1892151924,0.634768,2.223,122.107,-0.115777,0.00973542,0.955141,0.10848,-0.124967,-0.017529,-0.121682,-0.625087,0.115968,0,-0.4,0,12773,49.885,25.358,12649.8
1892252371,0.634768,2.223,122.113,-0.114028,0.00353812,0.955715,0.161682,-0.182955,-0.0108339,-0.100398,-0.764279,-0.00915044,0,-0.4,0,12713,49.897,24.871,12409.9
1892354252,0.634768,2.223,122.115,-0.104123,-0.00165317,0.95561,0.218151,-0.218186,-0.00260975,0.111905,-0.58227,0.103015,0,-0.4,0,12713,49.897,24.871,12409.9
1892455218,0.634768,2.223,122.122,-0.0910545,-0.00331427,0.955538,0.25842,-0.24926,-0.00106349,0.0390744,-0.488769,0.0144414,0,-0.4,0,12713,49.897,24.871,12409.9
1892555632,0.634768,2.223,122.121,-0.0795425,-0.00274841,0.955639,0.294278,-0.272226,-0.000164432,0.0703691,-0.420006,-0.0522234,0,-0.4,0,12713,49.897,24.871,12409.9
